,Date,Fed Reference Rate,Hike Cycle,Cut Cycle
7864,4/8/2004,1,,2000_2004
7865,4/9/2004,1,,2000_2004
7866,4/10/2004,1,,2000_2004
7867,4/11/2004,1,,2000_2004
7868,4/12/2004,1,,2000_2004
7869,4/13/2004,1,,2000_2004
7870,4/14/2004,1,,2000_2004
7871,4/15/2004,1,,2000_2004
7872,4/16/2004,1,,2000_2004
7873,4/17/2004,1,,2000_2004
7874,4/18/2004,1,,2000_2004
7875,4/19/2004,1,,2000_2004
7876,4/20/2004,1,,2000_2004
7877,4/21/2004,1,,2000_2004
7878,4/22/2004,1,,2000_2004
7879,4/23/2004,1,,2000_2004
7880,4/24/2004,1,,2000_2004
7881,4/25/2004,1,,2000_2004
7882,4/26/2004,1,,2000_2004
7883,4/27/2004,1,,2000_2004
7884,4/28/2004,1,,2000_2004
7885,4/29/2004,1,,2000_2004
7886,4/30/2004,1,,2000_2004
7887,5/1/2004,1,,2000_2004
7888,5/2/2004,1,,2000_2004
7889,5/3/2004,1,,2000_2004
7890,5/4/2004,1,,2000_2004
7891,5/5/2004,1,,2000_2004
7892,5/6/2004,1,,2000_2004
7893,5/7/2004,1,,2000_2004
7894,5/8/2004,1,,2000_2004
7895,5/9/2004,1,,2000_2004
7896,5/10/2004,1,,2000_2004
7897,5/11/2004,1,,2000_2004
7898,5/12/2004,1,,2000_2004
7899,5/13/2004,1,,2000_2004
7900,5/14/2004,1,,2000_2004
7901,5/15/2004,1,,2000_2004
7902,5/16/2004,1,,2000_2004
7903,5/17/2004,1,,2000_2004
7904,5/18/2004,1,,2000_2004
7905,5/19/2004,1,,2000_2004
7906,5/20/2004,1,,2000_2004
7907,5/21/2004,1,,2000_2004
7908,5/22/2004,1,,2000_2004
7909,5/23/2004,1,,2000_2004
7910,5/24/2004,1,,2000_2004
7911,5/25/2004,1,,2000_2004
7912,5/26/2004,1,,2000_2004
7913,5/27/2004,1,,2000_2004
7914,5/28/2004,1,,2000_2004
7915,5/29/2004,1,,2000_2004
7916,5/30/2004,1,,2000_2004
7917,5/31/2004,1,,2000_2004
7918,6/1/2004,1,,2000_2004
7919,6/2/2004,1,,2000_2004
7920,6/3/2004,1,,2000_2004
7921,6/4/2004,1,,2000_2004
7922,6/5/2004,1,,2000_2004
7923,6/6/2004,1,,2000_2004
7924,6/7/2004,1,,2000_2004
7925,6/8/2004,1,,2000_2004
7926,6/9/2004,1,,2000_2004
7927,6/10/2004,1,,2000_2004
7928,6/11/2004,1,,2000_2004
7929,6/12/2004,1,,2000_2004
7930,6/13/2004,1,,2000_2004
7931,6/14/2004,1,,2000_2004
7932,6/15/2004,1,,2000_2004
7933,6/16/2004,1,,2000_2004
7934,6/17/2004,1,,2000_2004
7935,6/18/2004,1,,2000_2004
7936,6/19/2004,1,,2000_2004
7937,6/20/2004,1,,2000_2004
7938,6/21/2004,1,,2000_2004
7939,6/22/2004,1,,2000_2004
7940,6/23/2004,1,,2000_2004
7941,6/24/2004,1,,2000_2004
7942,6/25/2004,1,,2000_2004
7943,6/26/2004,1,,2000_2004
7944,6/27/2004,1,,2000_2004
7945,6/28/2004,1,,2000_2004
7946,6/29/2004,1,2004_2006,
7947,6/30/2004,1.25,2004_2006,
7948,7/1/2004,1.25,2004_2006,
7949,7/2/2004,1.25,2004_2006,
7950,7/3/2004,1.25,2004_2006,
7951,7/4/2004,1.25,2004_2006,
7952,7/5/2004,1.25,2004_2006,
7953,7/6/2004,1.25,2004_2006,
7954,7/7/2004,1.25,2004_2006,
7955,7/8/2004,1.25,2004_2006,
7956,7/9/2004,1.25,2004_2006,
7957,7/10/2004,1.25,2004_2006,
7958,7/11/2004,1.25,2004_2006,
7959,7/12/2004,1.25,2004_2006,
7960,7/13/2004,1.25,2004_2006,
7961,7/14/2004,1.25,2004_2006,
7962,7/15/2004,1.25,2004_2006,
7963,7/16/2004,1.25,2004_2006,
7964,7/17/2004,1.25,2004_2006,
7965,7/18/2004,1.25,2004_2006,
7966,7/19/2004,1.25,2004_2006,
7967,7/20/2004,1.25,2004_2006,
7968,7/21/2004,1.25,2004_2006,
7969,7/22/2004,1.25,2004_2006,
7970,7/23/2004,1.25,2004_2006,
7971,7/24/2004,1.25,2004_2006,
7972,7/25/2004,1.25,2004_2006,
7973,7/26/2004,1.25,2004_2006,
7974,7/27/2004,1.25,2004_2006,
7975,7/28/2004,1.25,2004_2006,
7976,7/29/2004,1.25,2004_2006,
7977,7/30/2004,1.25,2004_2006,
7978,7/31/2004,1.25,2004_2006,
7979,8/1/2004,1.25,2004_2006,
7980,8/2/2004,1.25,2004_2006,
7981,8/3/2004,1.25,2004_2006,
7982,8/4/2004,1.25,2004_2006,
7983,8/5/2004,1.25,2004_2006,
7984,8/6/2004,1.25,2004_2006,
7985,8/7/2004,1.25,2004_2006,
7986,8/8/2004,1.25,2004_2006,
7987,8/9/2004,1.25,2004_2006,
7988,8/10/2004,1.5,2004_2006,
7989,8/11/2004,1.5,2004_2006,
7990,8/12/2004,1.5,2004_2006,
7991,8/13/2004,1.5,2004_2006,
7992,8/14/2004,1.5,2004_2006,
7993,8/15/2004,1.5,2004_2006,
7994,8/16/2004,1.5,2004_2006,
7995,8/17/2004,1.5,2004_2006,
7996,8/18/2004,1.5,2004_2006,
7997,8/19/2004,1.5,2004_2006,
7998,8/20/2004,1.5,2004_2006,
7999,8/21/2004,1.5,2004_2006,
8000,8/22/2004,1.5,2004_2006,
8001,8/23/2004,1.5,2004_2006,
8002,8/24/2004,1.5,2004_2006,
8003,8/25/2004,1.5,2004_2006,
8004,8/26/2004,1.5,2004_2006,
8005,8/27/2004,1.5,2004_2006,
8006,8/28/2004,1.5,2004_2006,
8007,8/29/2004,1.5,2004_2006,
8008,8/30/2004,1.5,2004_2006,
8009,8/31/2004,1.5,2004_2006,
8010,9/1/2004,1.5,2004_2006,
8011,9/2/2004,1.5,2004_2006,
8012,9/3/2004,1.5,2004_2006,
8013,9/4/2004,1.5,2004_2006,
8014,9/5/2004,1.5,2004_2006,
8015,9/6/2004,1.5,2004_2006,
8016,9/7/2004,1.5,2004_2006,
8017,9/8/2004,1.5,2004_2006,
8018,9/9/2004,1.5,2004_2006,
8019,9/10/2004,1.5,2004_2006,
8020,9/11/2004,1.5,2004_2006,
8021,9/12/2004,1.5,2004_2006,
8022,9/13/2004,1.5,2004_2006,
8023,9/14/2004,1.5,2004_2006,
8024,9/15/2004,1.5,2004_2006,
8025,9/16/2004,1.5,2004_2006,
8026,9/17/2004,1.5,2004_2006,
8027,9/18/2004,1.5,2004_2006,
8028,9/19/2004,1.5,2004_2006,
8029,9/20/2004,1.5,2004_2006,
8030,9/21/2004,1.75,2004_2006,
8031,9/22/2004,1.75,2004_2006,
8032,9/23/2004,1.75,2004_2006,
8033,9/24/2004,1.75,2004_2006,
8034,9/25/2004,1.75,2004_2006,
8035,9/26/2004,1.75,2004_2006,
8036,9/27/2004,1.75,2004_2006,
8037,9/28/2004,1.75,2004_2006,
8038,9/29/2004,1.75,2004_2006,
8039,9/30/2004,1.75,2004_2006,
8040,10/1/2004,1.75,2004_2006,
8041,10/2/2004,1.75,2004_2006,
8042,10/3/2004,1.75,2004_2006,
8043,10/4/2004,1.75,2004_2006,
8044,10/5/2004,1.75,2004_2006,
8045,10/6/2004,1.75,2004_2006,
8046,10/7/2004,1.75,2004_2006,
8047,10/8/2004,1.75,2004_2006,
8048,10/9/2004,1.75,2004_2006,
8049,10/10/2004,1.75,2004_2006,
8050,10/11/2004,1.75,2004_2006,
8051,10/12/2004,1.75,2004_2006,
8052,10/13/2004,1.75,2004_2006,
8053,10/14/2004,1.75,2004_2006,
8054,10/15/2004,1.75,2004_2006,
8055,10/16/2004,1.75,2004_2006,
8056,10/17/2004,1.75,2004_2006,
8057,10/18/2004,1.75,2004_2006,
8058,10/19/2004,1.75,2004_2006,
8059,10/20/2004,1.75,2004_2006,
8060,10/21/2004,1.75,2004_2006,
8061,10/22/2004,1.75,2004_2006,
8062,10/23/2004,1.75,2004_2006,
8063,10/24/2004,1.75,2004_2006,
8064,10/25/2004,1.75,2004_2006,
8065,10/26/2004,1.75,2004_2006,
8066,10/27/2004,1.75,2004_2006,
8067,10/28/2004,1.75,2004_2006,
8068,10/29/2004,1.75,2004_2006,
8069,10/30/2004,1.75,2004_2006,
8070,10/31/2004,1.75,2004_2006,
8071,11/1/2004,1.75,2004_2006,
8072,11/2/2004,1.75,2004_2006,
8073,11/3/2004,1.75,2004_2006,
8074,11/4/2004,1.75,2004_2006,
8075,11/5/2004,1.75,2004_2006,
8076,11/6/2004,1.75,2004_2006,
8077,11/7/2004,1.75,2004_2006,
8078,11/8/2004,1.75,2004_2006,
8079,11/9/2004,1.75,2004_2006,
8080,11/10/2004,2,2004_2006,
8081,11/11/2004,2,2004_2006,
8082,11/12/2004,2,2004_2006,
8083,11/13/2004,2,2004_2006,
8084,11/14/2004,2,2004_2006,
8085,11/15/2004,2,2004_2006,
8086,11/16/2004,2,2004_2006,
8087,11/17/2004,2,2004_2006,
8088,11/18/2004,2,2004_2006,
8089,11/19/2004,2,2004_2006,
8090,11/20/2004,2,2004_2006,
8091,11/21/2004,2,2004_2006,
8092,11/22/2004,2,2004_2006,
8093,11/23/2004,2,2004_2006,
8094,11/24/2004,2,2004_2006,
8095,11/25/2004,2,2004_2006,
8096,11/26/2004,2,2004_2006,
8097,11/27/2004,2,2004_2006,
8098,11/28/2004,2,2004_2006,
8099,11/29/2004,2,2004_2006,
8100,11/30/2004,2,2004_2006,
8101,12/1/2004,2,2004_2006,
8102,12/2/2004,2,2004_2006,
8103,12/3/2004,2,2004_2006,
8104,12/4/2004,2,2004_2006,
8105,12/5/2004,2,2004_2006,
8106,12/6/2004,2,2004_2006,
8107,12/7/2004,2,2004_2006,
8108,12/8/2004,2,2004_2006,
8109,12/9/2004,2,2004_2006,
8110,12/10/2004,2,2004_2006,
8111,12/11/2004,2,2004_2006,
8112,12/12/2004,2,2004_2006,
8113,12/13/2004,2,2004_2006,
8114,12/14/2004,2.25,2004_2006,
8115,12/15/2004,2.25,2004_2006,
8116,12/16/2004,2.25,2004_2006,
8117,12/17/2004,2.25,2004_2006,
8118,12/18/2004,2.25,2004_2006,
8119,12/19/2004,2.25,2004_2006,
8120,12/20/2004,2.25,2004_2006,
8121,12/21/2004,2.25,2004_2006,
8122,12/22/2004,2.25,2004_2006,
8123,12/23/2004,2.25,2004_2006,
8124,12/24/2004,2.25,2004_2006,
8125,12/25/2004,2.25,2004_2006,
8126,12/26/2004,2.25,2004_2006,
8127,12/27/2004,2.25,2004_2006,
8128,12/28/2004,2.25,2004_2006,
8129,12/29/2004,2.25,2004_2006,
8130,12/30/2004,2.25,2004_2006,
8131,12/31/2004,2.25,2004_2006,
8132,1/1/2005,2.25,2004_2006,
8133,1/2/2005,2.25,2004_2006,
8134,1/3/2005,2.25,2004_2006,
8135,1/4/2005,2.25,2004_2006,
8136,1/5/2005,2.25,2004_2006,
8137,1/6/2005,2.25,2004_2006,
8138,1/7/2005,2.25,2004_2006,
8139,1/8/2005,2.25,2004_2006,
8140,1/9/2005,2.25,2004_2006,
8141,1/10/2005,2.25,2004_2006,
8142,1/11/2005,2.25,2004_2006,
8143,1/12/2005,2.25,2004_2006,
8144,1/13/2005,2.25,2004_2006,
8145,1/14/2005,2.25,2004_2006,
8146,1/15/2005,2.25,2004_2006,
8147,1/16/2005,2.25,2004_2006,
8148,1/17/2005,2.25,2004_2006,
8149,1/18/2005,2.25,2004_2006,
8150,1/19/2005,2.25,2004_2006,
8151,1/20/2005,2.25,2004_2006,
8152,1/21/2005,2.25,2004_2006,
8153,1/22/2005,2.25,2004_2006,
8154,1/23/2005,2.25,2004_2006,
8155,1/24/2005,2.25,2004_2006,
8156,1/25/2005,2.25,2004_2006,
8157,1/26/2005,2.25,2004_2006,
8158,1/27/2005,2.25,2004_2006,
8159,1/28/2005,2.25,2004_2006,
8160,1/29/2005,2.25,2004_2006,
8161,1/30/2005,2.25,2004_2006,
8162,1/31/2005,2.25,2004_2006,
8163,2/1/2005,2.25,2004_2006,
8164,2/2/2005,2.5,2004_2006,
8165,2/3/2005,2.5,2004_2006,
8166,2/4/2005,2.5,2004_2006,
8167,2/5/2005,2.5,2004_2006,
8168,2/6/2005,2.5,2004_2006,
8169,2/7/2005,2.5,2004_2006,
8170,2/8/2005,2.5,2004_2006,
8171,2/9/2005,2.5,2004_2006,
8172,2/10/2005,2.5,2004_2006,
8173,2/11/2005,2.5,2004_2006,
8174,2/12/2005,2.5,2004_2006,
8175,2/13/2005,2.5,2004_2006,
8176,2/14/2005,2.5,2004_2006,
8177,2/15/2005,2.5,2004_2006,
8178,2/16/2005,2.5,2004_2006,
8179,2/17/2005,2.5,2004_2006,
8180,2/18/2005,2.5,2004_2006,
8181,2/19/2005,2.5,2004_2006,
8182,2/20/2005,2.5,2004_2006,
8183,2/21/2005,2.5,2004_2006,
8184,2/22/2005,2.5,2004_2006,
8185,2/23/2005,2.5,2004_2006,
8186,2/24/2005,2.5,2004_2006,
8187,2/25/2005,2.5,2004_2006,
8188,2/26/2005,2.5,2004_2006,
8189,2/27/2005,2.5,2004_2006,
8190,2/28/2005,2.5,2004_2006,
8191,3/1/2005,2.5,2004_2006,
8192,3/2/2005,2.5,2004_2006,
8193,3/3/2005,2.5,2004_2006,
8194,3/4/2005,2.5,2004_2006,
8195,3/5/2005,2.5,2004_2006,
8196,3/6/2005,2.5,2004_2006,
8197,3/7/2005,2.5,2004_2006,
8198,3/8/2005,2.5,2004_2006,
8199,3/9/2005,2.5,2004_2006,
8200,3/10/2005,2.5,2004_2006,
8201,3/11/2005,2.5,2004_2006,
8202,3/12/2005,2.5,2004_2006,
8203,3/13/2005,2.5,2004_2006,
8204,3/14/2005,2.5,2004_2006,
8205,3/15/2005,2.5,2004_2006,
8206,3/16/2005,2.5,2004_2006,
8207,3/17/2005,2.5,2004_2006,
8208,3/18/2005,2.5,2004_2006,
8209,3/19/2005,2.5,2004_2006,
8210,3/20/2005,2.5,2004_2006,
8211,3/21/2005,2.5,2004_2006,
8212,3/22/2005,2.75,2004_2006,
8213,3/23/2005,2.75,2004_2006,
8214,3/24/2005,2.75,2004_2006,
8215,3/25/2005,2.75,2004_2006,
8216,3/26/2005,2.75,2004_2006,
8217,3/27/2005,2.75,2004_2006,
8218,3/28/2005,2.75,2004_2006,
8219,3/29/2005,2.75,2004_2006,
8220,3/30/2005,2.75,2004_2006,
8221,3/31/2005,2.75,2004_2006,
8222,4/1/2005,2.75,2004_2006,
8223,4/2/2005,2.75,2004_2006,
8224,4/3/2005,2.75,2004_2006,
8225,4/4/2005,2.75,2004_2006,
8226,4/5/2005,2.75,2004_2006,
8227,4/6/2005,2.75,2004_2006,
8228,4/7/2005,2.75,2004_2006,
8229,4/8/2005,2.75,2004_2006,
8230,4/9/2005,2.75,2004_2006,
8231,4/10/2005,2.75,2004_2006,
8232,4/11/2005,2.75,2004_2006,
8233,4/12/2005,2.75,2004_2006,
8234,4/13/2005,2.75,2004_2006,
8235,4/14/2005,2.75,2004_2006,
8236,4/15/2005,2.75,2004_2006,
8237,4/16/2005,2.75,2004_2006,
8238,4/17/2005,2.75,2004_2006,
8239,4/18/2005,2.75,2004_2006,
8240,4/19/2005,2.75,2004_2006,
8241,4/20/2005,2.75,2004_2006,
8242,4/21/2005,2.75,2004_2006,
8243,4/22/2005,2.75,2004_2006,
8244,4/23/2005,2.75,2004_2006,
8245,4/24/2005,2.75,2004_2006,
8246,4/25/2005,2.75,2004_2006,
8247,4/26/2005,2.75,2004_2006,
8248,4/27/2005,2.75,2004_2006,
8249,4/28/2005,2.75,2004_2006,
8250,4/29/2005,2.75,2004_2006,
8251,4/30/2005,2.75,2004_2006,
8252,5/1/2005,2.75,2004_2006,
8253,5/2/2005,2.75,2004_2006,
8254,5/3/2005,3,2004_2006,
8255,5/4/2005,3,2004_2006,
8256,5/5/2005,3,2004_2006,
8257,5/6/2005,3,2004_2006,
8258,5/7/2005,3,2004_2006,
8259,5/8/2005,3,2004_2006,
8260,5/9/2005,3,2004_2006,
8261,5/10/2005,3,2004_2006,
8262,5/11/2005,3,2004_2006,
8263,5/12/2005,3,2004_2006,
8264,5/13/2005,3,2004_2006,
8265,5/14/2005,3,2004_2006,
8266,5/15/2005,3,2004_2006,
8267,5/16/2005,3,2004_2006,
8268,5/17/2005,3,2004_2006,
8269,5/18/2005,3,2004_2006,
8270,5/19/2005,3,2004_2006,
8271,5/20/2005,3,2004_2006,
8272,5/21/2005,3,2004_2006,
8273,5/22/2005,3,2004_2006,
8274,5/23/2005,3,2004_2006,
8275,5/24/2005,3,2004_2006,
8276,5/25/2005,3,2004_2006,
8277,5/26/2005,3,2004_2006,
8278,5/27/2005,3,2004_2006,
8279,5/28/2005,3,2004_2006,
8280,5/29/2005,3,2004_2006,
8281,5/30/2005,3,2004_2006,
8282,5/31/2005,3,2004_2006,
8283,6/1/2005,3,2004_2006,
8284,6/2/2005,3,2004_2006,
8285,6/3/2005,3,2004_2006,
8286,6/4/2005,3,2004_2006,
8287,6/5/2005,3,2004_2006,
8288,6/6/2005,3,2004_2006,
8289,6/7/2005,3,2004_2006,
8290,6/8/2005,3,2004_2006,
8291,6/9/2005,3,2004_2006,
8292,6/10/2005,3,2004_2006,
8293,6/11/2005,3,2004_2006,
8294,6/12/2005,3,2004_2006,
8295,6/13/2005,3,2004_2006,
8296,6/14/2005,3,2004_2006,
8297,6/15/2005,3,2004_2006,
8298,6/16/2005,3,2004_2006,
8299,6/17/2005,3,2004_2006,
8300,6/18/2005,3,2004_2006,
8301,6/19/2005,3,2004_2006,
8302,6/20/2005,3,2004_2006,
8303,6/21/2005,3,2004_2006,
8304,6/22/2005,3,2004_2006,
8305,6/23/2005,3,2004_2006,
8306,6/24/2005,3,2004_2006,
8307,6/25/2005,3,2004_2006,
8308,6/26/2005,3,2004_2006,
8309,6/27/2005,3,2004_2006,
8310,6/28/2005,3,2004_2006,
8311,6/29/2005,3,2004_2006,
8312,6/30/2005,3.25,2004_2006,
8313,7/1/2005,3.25,2004_2006,
8314,7/2/2005,3.25,2004_2006,
8315,7/3/2005,3.25,2004_2006,
8316,7/4/2005,3.25,2004_2006,
8317,7/5/2005,3.25,2004_2006,
8318,7/6/2005,3.25,2004_2006,
8319,7/7/2005,3.25,2004_2006,
8320,7/8/2005,3.25,2004_2006,
8321,7/9/2005,3.25,2004_2006,
8322,7/10/2005,3.25,2004_2006,
8323,7/11/2005,3.25,2004_2006,
8324,7/12/2005,3.25,2004_2006,
8325,7/13/2005,3.25,2004_2006,
8326,7/14/2005,3.25,2004_2006,
8327,7/15/2005,3.25,2004_2006,
8328,7/16/2005,3.25,2004_2006,
8329,7/17/2005,3.25,2004_2006,
8330,7/18/2005,3.25,2004_2006,
8331,7/19/2005,3.25,2004_2006,
8332,7/20/2005,3.25,2004_2006,
8333,7/21/2005,3.25,2004_2006,
8334,7/22/2005,3.25,2004_2006,
8335,7/23/2005,3.25,2004_2006,
8336,7/24/2005,3.25,2004_2006,
8337,7/25/2005,3.25,2004_2006,
8338,7/26/2005,3.25,2004_2006,
8339,7/27/2005,3.25,2004_2006,
8340,7/28/2005,3.25,2004_2006,
8341,7/29/2005,3.25,2004_2006,
8342,7/30/2005,3.25,2004_2006,
8343,7/31/2005,3.25,2004_2006,
8344,8/1/2005,3.25,2004_2006,
8345,8/2/2005,3.25,2004_2006,
8346,8/3/2005,3.25,2004_2006,
8347,8/4/2005,3.25,2004_2006,
8348,8/5/2005,3.25,2004_2006,
8349,8/6/2005,3.25,2004_2006,
8350,8/7/2005,3.25,2004_2006,
8351,8/8/2005,3.25,2004_2006,
8352,8/9/2005,3.5,2004_2006,
8353,8/10/2005,3.5,2004_2006,
8354,8/11/2005,3.5,2004_2006,
8355,8/12/2005,3.5,2004_2006,
8356,8/13/2005,3.5,2004_2006,
8357,8/14/2005,3.5,2004_2006,
8358,8/15/2005,3.5,2004_2006,
8359,8/16/2005,3.5,2004_2006,
8360,8/17/2005,3.5,2004_2006,
8361,8/18/2005,3.5,2004_2006,
8362,8/19/2005,3.5,2004_2006,
8363,8/20/2005,3.5,2004_2006,
8364,8/21/2005,3.5,2004_2006,
8365,8/22/2005,3.5,2004_2006,
8366,8/23/2005,3.5,2004_2006,
8367,8/24/2005,3.5,2004_2006,
8368,8/25/2005,3.5,2004_2006,
8369,8/26/2005,3.5,2004_2006,
8370,8/27/2005,3.5,2004_2006,
8371,8/28/2005,3.5,2004_2006,
8372,8/29/2005,3.5,2004_2006,
8373,8/30/2005,3.5,2004_2006,
8374,8/31/2005,3.5,2004_2006,
8375,9/1/2005,3.5,2004_2006,
8376,9/2/2005,3.5,2004_2006,
8377,9/3/2005,3.5,2004_2006,
8378,9/4/2005,3.5,2004_2006,
8379,9/5/2005,3.5,2004_2006,
8380,9/6/2005,3.5,2004_2006,
8381,9/7/2005,3.5,2004_2006,
8382,9/8/2005,3.5,2004_2006,
8383,9/9/2005,3.5,2004_2006,
8384,9/10/2005,3.5,2004_2006,
8385,9/11/2005,3.5,2004_2006,
8386,9/12/2005,3.5,2004_2006,
8387,9/13/2005,3.5,2004_2006,
8388,9/14/2005,3.5,2004_2006,
8389,9/15/2005,3.5,2004_2006,
8390,9/16/2005,3.5,2004_2006,
8391,9/17/2005,3.5,2004_2006,
8392,9/18/2005,3.5,2004_2006,
8393,9/19/2005,3.5,2004_2006,
8394,9/20/2005,3.75,2004_2006,
8395,9/21/2005,3.75,2004_2006,
8396,9/22/2005,3.75,2004_2006,
8397,9/23/2005,3.75,2004_2006,
8398,9/24/2005,3.75,2004_2006,
8399,9/25/2005,3.75,2004_2006,
8400,9/26/2005,3.75,2004_2006,
8401,9/27/2005,3.75,2004_2006,
8402,9/28/2005,3.75,2004_2006,
8403,9/29/2005,3.75,2004_2006,
8404,9/30/2005,3.75,2004_2006,
8405,10/1/2005,3.75,2004_2006,
8406,10/2/2005,3.75,2004_2006,
8407,10/3/2005,3.75,2004_2006,
8408,10/4/2005,3.75,2004_2006,
8409,10/5/2005,3.75,2004_2006,
8410,10/6/2005,3.75,2004_2006,
8411,10/7/2005,3.75,2004_2006,
8412,10/8/2005,3.75,2004_2006,
8413,10/9/2005,3.75,2004_2006,
8414,10/10/2005,3.75,2004_2006,
8415,10/11/2005,3.75,2004_2006,
8416,10/12/2005,3.75,2004_2006,
8417,10/13/2005,3.75,2004_2006,
8418,10/14/2005,3.75,2004_2006,
8419,10/15/2005,3.75,2004_2006,
8420,10/16/2005,3.75,2004_2006,
8421,10/17/2005,3.75,2004_2006,
8422,10/18/2005,3.75,2004_2006,
8423,10/19/2005,3.75,2004_2006,
8424,10/20/2005,3.75,2004_2006,
8425,10/21/2005,3.75,2004_2006,
8426,10/22/2005,3.75,2004_2006,
8427,10/23/2005,3.75,2004_2006,
8428,10/24/2005,3.75,2004_2006,
8429,10/25/2005,3.75,2004_2006,
8430,10/26/2005,3.75,2004_2006,
8431,10/27/2005,3.75,2004_2006,
8432,10/28/2005,3.75,2004_2006,
8433,10/29/2005,3.75,2004_2006,
8434,10/30/2005,3.75,2004_2006,
8435,10/31/2005,3.75,2004_2006,
8436,11/1/2005,4,2004_2006,
8437,11/2/2005,4,2004_2006,
8438,11/3/2005,4,2004_2006,
8439,11/4/2005,4,2004_2006,
8440,11/5/2005,4,2004_2006,
8441,11/6/2005,4,2004_2006,
8442,11/7/2005,4,2004_2006,
8443,11/8/2005,4,2004_2006,
8444,11/9/2005,4,2004_2006,
8445,11/10/2005,4,2004_2006,
8446,11/11/2005,4,2004_2006,
8447,11/12/2005,4,2004_2006,
8448,11/13/2005,4,2004_2006,
8449,11/14/2005,4,2004_2006,
8450,11/15/2005,4,2004_2006,
8451,11/16/2005,4,2004_2006,
8452,11/17/2005,4,2004_2006,
8453,11/18/2005,4,2004_2006,
8454,11/19/2005,4,2004_2006,
8455,11/20/2005,4,2004_2006,
8456,11/21/2005,4,2004_2006,
8457,11/22/2005,4,2004_2006,
8458,11/23/2005,4,2004_2006,
8459,11/24/2005,4,2004_2006,
8460,11/25/2005,4,2004_2006,
8461,11/26/2005,4,2004_2006,
8462,11/27/2005,4,2004_2006,
8463,11/28/2005,4,2004_2006,
8464,11/29/2005,4,2004_2006,
8465,11/30/2005,4,2004_2006,
8466,12/1/2005,4,2004_2006,
8467,12/2/2005,4,2004_2006,
8468,12/3/2005,4,2004_2006,
8469,12/4/2005,4,2004_2006,
8470,12/5/2005,4,2004_2006,
8471,12/6/2005,4,2004_2006,
8472,12/7/2005,4,2004_2006,
8473,12/8/2005,4,2004_2006,
8474,12/9/2005,4,2004_2006,
8475,12/10/2005,4,2004_2006,
8476,12/11/2005,4,2004_2006,
8477,12/12/2005,4,2004_2006,
8478,12/13/2005,4.25,2004_2006,
8479,12/14/2005,4.25,2004_2006,
8480,12/15/2005,4.25,2004_2006,
8481,12/16/2005,4.25,2004_2006,
8482,12/17/2005,4.25,2004_2006,
8483,12/18/2005,4.25,2004_2006,
8484,12/19/2005,4.25,2004_2006,
8485,12/20/2005,4.25,2004_2006,
8486,12/21/2005,4.25,2004_2006,
8487,12/22/2005,4.25,2004_2006,
8488,12/23/2005,4.25,2004_2006,
8489,12/24/2005,4.25,2004_2006,
8490,12/25/2005,4.25,2004_2006,
8491,12/26/2005,4.25,2004_2006,
8492,12/27/2005,4.25,2004_2006,
8493,12/28/2005,4.25,2004_2006,
8494,12/29/2005,4.25,2004_2006,
8495,12/30/2005,4.25,2004_2006,
8496,12/31/2005,4.25,2004_2006,
8497,1/1/2006,4.25,2004_2006,
8498,1/2/2006,4.25,2004_2006,
8499,1/3/2006,4.25,2004_2006,
8500,1/4/2006,4.25,2004_2006,
8501,1/5/2006,4.25,2004_2006,
8502,1/6/2006,4.25,2004_2006,
8503,1/7/2006,4.25,2004_2006,
8504,1/8/2006,4.25,2004_2006,
8505,1/9/2006,4.25,2004_2006,
8506,1/10/2006,4.25,2004_2006,
8507,1/11/2006,4.25,2004_2006,
8508,1/12/2006,4.25,2004_2006,
8509,1/13/2006,4.25,2004_2006,
8510,1/14/2006,4.25,2004_2006,
8511,1/15/2006,4.25,2004_2006,
8512,1/16/2006,4.25,2004_2006,
8513,1/17/2006,4.25,2004_2006,
8514,1/18/2006,4.25,2004_2006,
8515,1/19/2006,4.25,2004_2006,
8516,1/20/2006,4.25,2004_2006,
8517,1/21/2006,4.25,2004_2006,
8518,1/22/2006,4.25,2004_2006,
8519,1/23/2006,4.25,2004_2006,
8520,1/24/2006,4.25,2004_2006,
8521,1/25/2006,4.25,2004_2006,
8522,1/26/2006,4.25,2004_2006,
8523,1/27/2006,4.25,2004_2006,
8524,1/28/2006,4.25,2004_2006,
8525,1/29/2006,4.25,2004_2006,
8526,1/30/2006,4.25,2004_2006,
8527,1/31/2006,4.5,2004_2006,
8528,2/1/2006,4.5,2004_2006,
8529,2/2/2006,4.5,2004_2006,
8530,2/3/2006,4.5,2004_2006,
8531,2/4/2006,4.5,2004_2006,
8532,2/5/2006,4.5,2004_2006,
8533,2/6/2006,4.5,2004_2006,
8534,2/7/2006,4.5,2004_2006,
8535,2/8/2006,4.5,2004_2006,
8536,2/9/2006,4.5,2004_2006,
8537,2/10/2006,4.5,2004_2006,
8538,2/11/2006,4.5,2004_2006,
8539,2/12/2006,4.5,2004_2006,
8540,2/13/2006,4.5,2004_2006,
8541,2/14/2006,4.5,2004_2006,
8542,2/15/2006,4.5,2004_2006,
8543,2/16/2006,4.5,2004_2006,
8544,2/17/2006,4.5,2004_2006,
8545,2/18/2006,4.5,2004_2006,
8546,2/19/2006,4.5,2004_2006,
8547,2/20/2006,4.5,2004_2006,
8548,2/21/2006,4.5,2004_2006,
